Timestamp,Detection Status,Number of Circles
2025-03-13 08:47:57.392514,Missed,0
2025-03-13 08:47:57.660519,Missed,0
2025-03-13 08:47:57.911461,Missed,0
2025-03-13 08:47:58.147535,Missed,0
2025-03-13 08:47:58.391599,Missed,0
2025-03-13 08:47:58.637777,Missed,0
2025-03-13 08:47:58.892551,Missed,0
2025-03-13 08:47:59.126514,Detected,1
2025-03-13 08:47:59.356597,Missed,0
2025-03-13 08:47:59.590997,Missed,0
2025-03-13 08:47:59.831645,Missed,0
2025-03-13 08:48:00.090765,Missed,0
2025-03-13 08:48:00.368344,Detected,1
2025-03-13 08:48:00.628688,Missed,0
2025-03-13 08:48:00.888875,Detected,2
2025-03-13 08:48:01.123114,Detected,1
2025-03-13 08:48:01.347513,Detected,1
2025-03-13 08:48:01.584360,Detected,1
2025-03-13 08:48:01.838601,Detected,2
2025-03-13 08:48:02.675137,Missed,0
2025-03-13 08:48:02.907784,Detected,1
2025-03-13 08:48:03.138833,Detected,1
2025-03-13 08:48:03.372439,Detected,1
2025-03-13 08:48:03.606347,Detected,1
2025-03-13 08:48:03.899880,Detected,1
2025-03-13 08:48:04.202195,Missed,0
2025-03-13 08:48:04.455058,Missed,0
2025-03-13 08:48:04.677247,Detected,1
2025-03-13 08:48:04.912844,Missed,0
2025-03-13 08:48:05.148739,Missed,0
2025-03-13 08:48:05.389166,Missed,0
2025-03-13 08:48:05.623148,Detected,1
2025-03-13 08:48:05.908781,Missed,0
2025-03-13 08:48:06.157205,Missed,0
2025-03-13 08:48:06.426683,Missed,0
2025-03-13 08:48:06.748254,Missed,0
2025-03-13 08:48:07.054868,Missed,0
2025-03-13 08:48:07.299712,Missed,0
2025-03-13 08:48:07.564697,Missed,0
2025-03-13 08:48:07.819607,Detected,1
2025-03-13 08:48:08.054555,Missed,0
2025-03-13 08:48:08.322434,Missed,0
2025-03-13 08:48:08.583272,Missed,0
2025-03-13 08:48:08.853888,Detected,1
2025-03-13 08:48:09.085674,Detected,1
2025-03-13 08:48:09.376021,Missed,0
2025-03-13 08:48:09.622499,Missed,0
2025-03-13 08:48:09.889416,Missed,0
2025-03-13 08:48:10.111371,Missed,0
2025-03-13 08:48:10.354172,Missed,0
2025-03-13 08:48:10.588351,Missed,0
2025-03-13 08:48:10.857678,Missed,0
2025-03-13 08:48:11.123420,Missed,0
2025-03-13 08:48:11.382684,Missed,0
2025-03-13 08:48:11.623293,Missed,0
2025-03-13 08:48:11.891925,Missed,0
2025-03-13 08:48:12.156122,Missed,0
2025-03-13 08:48:12.410631,Missed,0
2025-03-13 08:48:12.657302,Missed,0
2025-03-13 08:48:12.920274,Missed,0
2025-03-13 08:48:13.208279,Missed,0
2025-03-13 08:48:13.480240,Missed,0
2025-03-13 08:48:13.752887,Missed,0
2025-03-13 08:48:14.024431,Missed,0
2025-03-13 08:48:14.447702,Missed,0
2025-03-13 08:48:14.782033,Missed,0
2025-03-13 08:48:15.053957,Missed,0
2025-03-13 08:48:15.281422,Missed,0
2025-03-13 08:48:15.522913,Missed,0
2025-03-13 08:48:15.807949,Detected,1
2025-03-13 08:48:16.085322,Missed,0
2025-03-13 08:48:16.358810,Missed,0
2025-03-13 08:48:16.653069,Missed,0
2025-03-13 08:48:16.916238,Missed,0
2025-03-13 08:48:17.155103,Detected,1
2025-03-13 08:48:17.412622,Missed,0
2025-03-13 08:48:17.652660,Missed,0
2025-03-13 08:48:17.938032,Detected,1
2025-03-13 08:48:18.185520,Detected,1
2025-03-13 08:48:18.451766,Detected,1
2025-03-13 08:48:18.677490,Detected,1
2025-03-13 08:48:18.910506,Detected,1
2025-03-13 08:48:19.149597,Missed,0
2025-03-13 08:48:19.386409,Detected,1
2025-03-13 08:48:19.651239,Detected,1
2025-03-13 08:48:19.894337,Detected,1
2025-03-13 08:48:20.148909,Detected,1
2025-03-13 08:48:20.384806,Detected,1
2025-03-13 08:48:20.707390,Detected,1
2025-03-13 08:48:21.015827,Detected,1
2025-03-13 08:48:21.315070,Detected,1
2025-03-13 08:48:21.598468,Detected,1
2025-03-13 08:48:21.849212,Detected,1
2025-03-13 08:48:22.071486,Missed,0
2025-03-13 08:48:22.305922,Missed,0
2025-03-13 08:48:22.545340,Missed,0
2025-03-13 08:48:22.858431,Detected,1
2025-03-13 08:48:23.114400,Missed,0
2025-03-13 08:48:23.349807,Missed,0
2025-03-13 08:48:23.606605,Detected,1
2025-03-13 08:48:23.844941,Missed,0
2025-03-13 08:48:24.081690,Missed,0
2025-03-13 08:48:24.317122,Missed,0
2025-03-13 08:48:24.582449,Missed,0
2025-03-13 08:48:24.848335,Missed,0
2025-03-13 08:48:25.071408,Missed,0
2025-03-13 08:48:25.312725,Detected,1
2025-03-13 08:48:25.546607,Detected,1
2025-03-13 08:48:25.781343,Detected,1
2025-03-13 08:48:26.015593,Detected,1
2025-03-13 08:48:26.277006,Missed,0
2025-03-13 08:48:26.549379,Detected,1
2025-03-13 08:48:26.799896,Detected,1
2025-03-13 08:48:27.033778,Detected,1
2025-03-13 08:48:27.273076,Detected,1
2025-03-13 08:48:27.514130,Detected,1
2025-03-13 08:48:27.781293,Detected,2
2025-03-13 08:48:28.013488,Missed,0
2025-03-13 08:48:28.246177,Detected,1
2025-03-13 08:48:28.479448,Detected,1
2025-03-13 08:48:28.714732,Detected,2
2025-03-13 08:48:29.053697,Detected,2
2025-03-13 08:48:29.348435,Detected,1
2025-03-13 08:48:29.597678,Detected,2
2025-03-13 08:48:29.832318,Detected,1
2025-03-13 08:48:30.076205,Detected,1
2025-03-13 08:48:30.312638,Missed,0
2025-03-13 08:48:30.600777,Detected,1
2025-03-13 08:48:30.847346,Missed,0
2025-03-13 08:48:31.111038,Missed,0
2025-03-13 08:48:31.353675,Detected,2
2025-03-13 08:48:31.612119,Missed,0
2025-03-13 08:48:31.846460,Detected,1
2025-03-13 08:48:32.103977,Detected,1
2025-03-13 08:48:32.337850,Detected,1
2025-03-13 08:48:32.578292,Detected,1
2025-03-13 08:48:32.841848,Detected,1
2025-03-13 08:48:33.111073,Detected,1
2025-03-13 08:48:33.344636,Missed,0
2025-03-13 08:48:33.568412,Missed,0
2025-03-13 08:48:33.805356,Missed,0
2025-03-13 08:48:34.044887,Missed,0
2025-03-13 08:48:34.275760,Missed,0
2025-03-13 08:48:34.512168,Missed,0
2025-03-13 08:48:34.745147,Missed,0
2025-03-13 08:48:35.012668,Missed,0
2025-03-13 08:48:35.243917,Missed,0
2025-03-13 08:48:35.477220,Missed,0
2025-03-13 08:48:35.716138,Missed,0
2025-03-13 08:48:35.978616,Missed,0
2025-03-13 08:48:36.243496,Missed,0
2025-03-13 08:48:36.474900,Missed,0
2025-03-13 08:48:36.710745,Missed,0
2025-03-13 08:48:36.942486,Missed,0
2025-03-13 08:48:37.176516,Missed,0
2025-03-13 08:48:37.449791,Missed,0
2025-03-13 08:48:37.707393,Missed,0
2025-03-13 08:48:37.943097,Missed,0
2025-03-13 08:48:38.188177,Missed,0
2025-03-13 08:48:38.440819,Missed,0
2025-03-13 08:48:38.675401,Missed,0
2025-03-13 08:48:38.906793,Missed,0
2025-03-13 08:48:39.141625,Missed,0
2025-03-13 08:48:39.373904,Missed,0
2025-03-13 08:48:39.607414,Missed,0
2025-03-13 08:48:39.886667,Missed,0
2025-03-13 08:48:40.136798,Missed,0
2025-03-13 08:48:40.367379,Missed,0
2025-03-13 08:48:40.608927,Missed,0
2025-03-13 08:48:40.840469,Missed,0
2025-03-13 08:48:41.073642,Missed,0
2025-03-13 08:48:41.310007,Missed,0
2025-03-13 08:48:41.665509,Missed,0
2025-03-13 08:48:41.939003,Missed,0
2025-03-13 08:48:42.167454,Missed,0
2025-03-13 08:48:42.399971,Missed,0
2025-03-13 08:48:42.641119,Detected,1
2025-03-13 08:48:42.906784,Missed,0
2025-03-13 08:48:43.137962,Missed,0
2025-03-13 08:48:43.372477,Missed,0
2025-03-13 08:48:43.640256,Missed,0
2025-03-13 08:48:43.876857,Missed,0
2025-03-13 08:48:44.140838,Missed,0
2025-03-13 08:48:44.436789,Missed,0
2025-03-13 08:48:44.706530,Missed,0
2025-03-13 08:48:44.924842,Missed,0
2025-03-13 08:48:45.163508,Missed,0
2025-03-13 08:48:45.404021,Detected,1
2025-03-13 08:48:45.640417,Missed,0
2025-03-13 08:48:45.906639,Missed,0
2025-03-13 08:48:46.173637,Missed,0
2025-03-13 08:48:46.419721,Missed,0
2025-03-13 08:48:46.695454,Detected,1
2025-03-13 08:48:46.944407,Missed,0
2025-03-13 08:48:47.198672,Missed,0
2025-03-13 08:48:47.422443,Missed,0
2025-03-13 08:48:47.665338,Detected,1
2025-03-13 08:48:47.905345,Missed,0
2025-03-13 08:48:48.169853,Missed,0
2025-03-13 08:48:48.394189,Detected,1
2025-03-13 08:48:48.635641,Missed,0
2025-03-13 08:48:48.870425,Missed,0
2025-03-13 08:48:49.109007,Missed,0
2025-03-13 08:48:49.354652,Missed,0
2025-03-13 08:48:49.593073,Missed,0
2025-03-13 08:48:49.837863,Missed,0
2025-03-13 08:48:50.074871,Missed,0
2025-03-13 08:48:50.359546,Missed,0
2025-03-13 08:48:50.646229,Missed,0
2025-03-13 08:48:50.942708,Missed,0
2025-03-13 08:48:51.237284,Missed,0
2025-03-13 08:48:51.513278,Missed,0
2025-03-13 08:48:51.769604,Missed,0
2025-03-13 08:48:52.005052,Missed,0
2025-03-13 08:48:52.259900,Missed,0
2025-03-13 08:48:52.507364,Missed,0
2025-03-13 08:48:52.839679,Missed,0
2025-03-13 08:48:53.107546,Missed,0
2025-03-13 08:48:53.466782,Missed,0
2025-03-13 08:48:53.742739,Missed,0
2025-03-13 08:48:54.005006,Missed,0
2025-03-13 08:48:54.260363,Missed,0
2025-03-13 08:48:54.517066,Missed,0
2025-03-13 08:48:54.831818,Missed,0
2025-03-13 08:48:55.103979,Missed,0
2025-03-13 08:48:55.322358,Missed,0
2025-03-13 08:48:55.561002,Missed,0
2025-03-13 08:48:55.800433,Missed,0
2025-03-13 08:48:56.049654,Missed,0
2025-03-13 08:48:56.300893,Missed,0
2025-03-13 08:48:56.569538,Missed,0
2025-03-13 08:48:56.824739,Missed,0
2025-03-13 08:48:57.056936,Missed,0
2025-03-13 08:48:57.299482,Missed,0
2025-03-13 08:48:57.533422,Missed,0
2025-03-13 08:48:57.771709,Missed,0
2025-03-13 08:48:58.031888,Missed,0
2025-03-13 08:48:58.279957,Missed,0
2025-03-13 08:48:58.531563,Missed,0
2025-03-13 08:48:58.765468,Missed,0
2025-03-13 08:48:59.002194,Missed,0
2025-03-13 08:48:59.267540,Missed,0
2025-03-13 08:48:59.499231,Missed,0
2025-03-13 08:48:59.728467,Detected,1
2025-03-13 08:48:59.963611,Detected,1
2025-03-13 08:49:00.197742,Detected,1
2025-03-13 08:49:00.442822,Detected,1
2025-03-13 08:49:00.713319,Detected,1
2025-03-13 08:49:00.963570,Missed,0
2025-03-13 08:49:01.195171,Missed,0
2025-03-13 08:49:01.429530,Missed,0
2025-03-13 08:49:01.667236,Missed,0
2025-03-13 08:49:01.931238,Missed,0
2025-03-13 08:49:02.176356,Missed,0
2025-03-13 08:49:02.431541,Missed,0
2025-03-13 08:49:02.666692,Missed,0
2025-03-13 08:49:02.928582,Missed,0
2025-03-13 08:49:03.155313,Detected,1
2025-03-13 08:49:03.394664,Missed,0
2025-03-13 08:49:03.629127,Missed,0
2025-03-13 08:49:03.861937,Missed,0
2025-03-13 08:49:04.099833,Missed,0
2025-03-13 08:49:04.366415,Missed,0
2025-03-13 08:49:04.632984,Missed,0
2025-03-13 08:49:04.899479,Missed,0
2025-03-13 08:49:05.160558,Missed,0
2025-03-13 08:49:05.385725,Missed,0
2025-03-13 08:49:05.629548,Missed,0
2025-03-13 08:49:05.872775,Missed,0
2025-03-13 08:49:06.136715,Missed,0
2025-03-13 08:49:06.396602,Missed,0
2025-03-13 08:49:06.632643,Missed,0
2025-03-13 08:49:06.965888,Missed,0
2025-03-13 08:49:07.273821,Missed,0
2025-03-13 08:49:07.530534,Missed,0
2025-03-13 08:49:07.762413,Missed,0
2025-03-13 08:49:07.996261,Detected,2
2025-03-13 08:49:08.250947,Detected,2
2025-03-13 08:49:08.486628,Missed,0
2025-03-13 08:49:08.724405,Detected,1
2025-03-13 08:49:08.962411,Detected,1
2025-03-13 08:49:09.190004,Detected,1
2025-03-13 08:49:09.423636,Detected,1
2025-03-13 08:49:09.664965,Detected,1
2025-03-13 08:49:10.004660,Detected,1
2025-03-13 08:49:10.332928,Detected,1
2025-03-13 08:49:10.593225,Detected,1
2025-03-13 08:49:10.860993,Missed,0
2025-03-13 08:49:11.092499,Detected,1
2025-03-13 08:49:11.360480,Detected,1
2025-03-13 08:49:11.594094,Missed,0
2025-03-13 08:49:11.836262,Missed,0
2025-03-13 08:49:12.098856,Missed,0
2025-03-13 08:49:12.360436,Missed,0
2025-03-13 08:49:12.612378,Detected,1
2025-03-13 08:49:12.845991,Missed,0
2025-03-13 08:49:13.087002,Missed,0
2025-03-13 08:49:13.328621,Detected,1
2025-03-13 08:49:13.582907,Missed,0
2025-03-13 08:49:13.818190,Missed,0
2025-03-13 08:49:14.050716,Missed,0
2025-03-13 08:49:14.293360,Missed,0
2025-03-13 08:49:14.554419,Detected,1
2025-03-13 08:49:14.794479,Missed,0
2025-03-13 08:49:15.024480,Detected,1
2025-03-13 08:49:15.258781,Missed,0
2025-03-13 08:49:15.493447,Missed,0
2025-03-13 08:49:15.727590,Detected,1
2025-03-13 08:49:15.994432,Missed,0
2025-03-13 08:49:16.248623,Detected,1
2025-03-13 08:49:16.479219,Detected,1
2025-03-13 08:49:16.717659,Detected,2
2025-03-13 08:49:16.959789,Detected,1
2025-03-13 08:49:17.190405,Detected,1
2025-03-13 08:49:17.424886,Missed,0
2025-03-13 08:49:17.658011,Missed,0
2025-03-13 08:49:17.891246,Detected,1
2025-03-13 08:49:18.123369,Missed,0
2025-03-13 08:49:18.358450,Missed,0
2025-03-13 08:49:18.590629,Detected,1
2025-03-13 08:49:18.825373,Missed,0
2025-03-13 08:49:19.065400,Missed,0
2025-03-13 08:49:19.345523,Detected,1
2025-03-13 08:49:19.591103,Missed,0
2025-03-13 08:49:19.823419,Missed,0
2025-03-13 08:49:20.047659,Missed,0
2025-03-13 08:49:20.285818,Detected,1
2025-03-13 08:49:20.531551,Missed,0
2025-03-13 08:49:20.966785,Detected,1
2025-03-13 08:49:21.252106,Detected,1
2025-03-13 08:49:21.560736,Detected,1
2025-03-13 08:49:21.824451,Missed,0
2025-03-13 08:49:22.090829,Missed,0
2025-03-13 08:49:22.322866,Missed,0
2025-03-13 08:49:22.556262,Missed,0
2025-03-13 08:49:22.840059,Missed,0
2025-03-13 08:49:23.120173,Missed,0
2025-03-13 08:49:23.344182,Detected,1
2025-03-13 08:49:23.575392,Missed,0
2025-03-13 08:49:23.815594,Detected,1
2025-03-13 08:49:24.056769,Missed,0
2025-03-13 08:49:24.287014,Missed,0
2025-03-13 08:49:24.521056,Missed,0
2025-03-13 08:49:24.747870,Missed,0
2025-03-13 08:49:24.986163,Missed,0
2025-03-13 08:49:25.219420,Missed,0
2025-03-13 08:49:25.452427,Detected,1
2025-03-13 08:49:25.686369,Missed,0
2025-03-13 08:49:25.916099,Detected,1
2025-03-13 08:49:26.157385,Detected,1
2025-03-13 08:49:26.414268,Detected,1
2025-03-13 08:49:26.648104,Detected,1
2025-03-13 08:49:26.884279,Detected,1
2025-03-13 08:49:27.117447,Missed,0
2025-03-13 08:49:27.351049,Missed,0
2025-03-13 08:49:27.582089,Detected,1
2025-03-13 08:49:27.820101,Missed,0
2025-03-13 08:49:28.049160,Missed,0
2025-03-13 08:49:28.284936,Missed,0
2025-03-13 08:49:28.523017,Missed,0
2025-03-13 08:49:28.772237,Detected,1
2025-03-13 08:49:29.010933,Detected,1
2025-03-13 08:49:29.252127,Missed,0
2025-03-13 08:49:29.487648,Detected,1
2025-03-13 08:49:29.754819,Missed,0
2025-03-13 08:49:29.985267,Missed,0
2025-03-13 08:49:30.253016,Missed,0
2025-03-13 08:49:30.486710,Missed,0
2025-03-13 08:49:30.714067,Missed,0
2025-03-13 08:49:30.960584,Missed,0
2025-03-13 08:49:31.211850,Missed,0
2025-03-13 08:49:31.448910,Detected,1
2025-03-13 08:49:31.684432,Missed,0
2025-03-13 08:49:31.925990,Missed,0
2025-03-13 08:49:32.211729,Missed,0
2025-03-13 08:49:32.517052,Missed,0
2025-03-13 08:49:32.921590,Missed,0
2025-03-13 08:49:33.229411,Missed,0
2025-03-13 08:49:33.485158,Missed,0
2025-03-13 08:49:33.711039,Missed,0
2025-03-13 08:49:33.939295,Missed,0
2025-03-13 08:49:34.185518,Missed,0
2025-03-13 08:49:34.417264,Missed,0
2025-03-13 08:49:34.654003,Detected,1
2025-03-13 08:49:34.919042,Detected,1
2025-03-13 08:49:35.150674,Missed,0
2025-03-13 08:49:35.383020,Missed,0
2025-03-13 08:49:35.617927,Detected,1
2025-03-13 08:49:35.880331,Missed,0
2025-03-13 08:49:36.139751,Missed,0
2025-03-13 08:49:36.374050,Missed,0
2025-03-13 08:49:36.620428,Detected,1
2025-03-13 08:49:36.884967,Missed,0
2025-03-13 08:49:37.136445,Missed,0
2025-03-13 08:49:37.375088,Missed,0
2025-03-13 08:49:37.614893,Detected,1
2025-03-13 08:49:37.850780,Missed,0
2025-03-13 08:49:38.081227,Missed,0
2025-03-13 08:49:38.316032,Detected,1
2025-03-13 08:49:38.549558,Missed,0
2025-03-13 08:49:38.780314,Missed,0
2025-03-13 08:49:39.016780,Detected,1
2025-03-13 08:49:39.240167,Missed,0
2025-03-13 08:49:39.481055,Missed,0
2025-03-13 08:49:39.715738,Detected,1
2025-03-13 08:49:39.948416,Missed,0
2025-03-13 08:49:40.182183,Missed,0
2025-03-13 08:49:40.415251,Missed,0
2025-03-13 08:49:40.651019,Detected,1
2025-03-13 08:49:40.914558,Detected,1
2025-03-13 08:49:41.131964,Detected,1
2025-03-13 08:49:41.369305,Missed,0
2025-03-13 08:49:41.612213,Detected,1
2025-03-13 08:49:41.845390,Missed,0
2025-03-13 08:49:42.078937,Missed,0
2025-03-13 08:49:42.309437,Detected,1
2025-03-13 08:49:42.545538,Detected,1
2025-03-13 08:49:42.778619,Detected,1
2025-03-13 08:49:43.010777,Detected,1
2025-03-13 08:49:43.238221,Missed,0
2025-03-13 08:49:43.559094,Missed,0
2025-03-13 08:49:43.862571,Detected,1
2025-03-13 08:49:44.111844,Detected,1
2025-03-13 08:49:44.328749,Detected,1
2025-03-13 08:49:44.564402,Missed,0
2025-03-13 08:49:44.809167,Missed,0
2025-03-13 08:49:45.044391,Detected,1
2025-03-13 08:49:45.277598,Missed,0
2025-03-13 08:49:45.546776,Detected,1
2025-03-13 08:49:45.779224,Missed,0
2025-03-13 08:49:46.003878,Missed,0
2025-03-13 08:49:46.234758,Missed,0
2025-03-13 08:49:46.525834,Detected,1
2025-03-13 08:49:46.803556,Detected,1
2025-03-13 08:49:47.080491,Missed,0
2025-03-13 08:49:47.296126,Missed,0
2025-03-13 08:49:47.544178,Missed,0
2025-03-13 08:49:47.903661,Detected,1
2025-03-13 08:49:48.209292,Missed,0
2025-03-13 08:49:48.493644,Detected,1
2025-03-13 08:49:48.745484,Missed,0
2025-03-13 08:49:48.968193,Detected,1
2025-03-13 08:49:49.200827,Missed,0
2025-03-13 08:49:49.433903,Missed,0
2025-03-13 08:49:49.673349,Missed,0
2025-03-13 08:49:49.909765,Detected,1
2025-03-13 08:49:50.145186,Missed,0
2025-03-13 08:49:50.444024,Detected,1
2025-03-13 08:49:50.757735,Detected,1
2025-03-13 08:49:51.036031,Detected,1
2025-03-13 08:49:51.341369,Detected,1
2025-03-13 08:49:51.609983,Missed,0
2025-03-13 08:49:51.825727,Detected,1
2025-03-13 08:49:52.060204,Detected,1
2025-03-13 08:49:52.303930,Detected,1
2025-03-13 08:49:52.546113,Detected,1
2025-03-13 08:49:52.886801,Missed,0
2025-03-13 08:49:53.145044,Missed,0
2025-03-13 08:49:53.375200,Missed,0
2025-03-13 08:49:53.633314,Missed,0
2025-03-13 08:49:53.913632,Missed,0
2025-03-13 08:49:54.176148,Missed,0
2025-03-13 08:49:54.398415,Missed,0
2025-03-13 08:49:54.639615,Missed,0
2025-03-13 08:49:54.886804,Missed,0
2025-03-13 08:49:55.250623,Missed,0
2025-03-13 08:49:55.592550,Missed,0
2025-03-13 08:49:55.879811,Missed,0
2025-03-13 08:49:56.102003,Missed,0
2025-03-13 08:49:56.327785,Missed,0
2025-03-13 08:49:56.576506,Missed,0
2025-03-13 08:49:56.810122,Missed,0
2025-03-13 08:49:57.084012,Missed,0
2025-03-13 08:49:57.350944,Missed,0
2025-03-13 08:49:57.607634,Missed,0
2025-03-13 08:49:57.850575,Missed,0
2025-03-13 08:49:58.091185,Missed,0
2025-03-13 08:49:58.332068,Missed,0
2025-03-13 08:49:58.576985,Detected,1
2025-03-13 08:49:58.808074,Missed,0
2025-03-13 08:49:59.050753,Detected,1
2025-03-13 08:49:59.321887,Missed,0
2025-03-13 08:49:59.572780,Detected,1
2025-03-13 08:49:59.809404,Detected,1
2025-03-13 08:50:00.042726,Missed,0
2025-03-13 08:50:00.289082,Detected,1
2025-03-13 08:50:00.560481,Missed,0
2025-03-13 08:50:00.810045,Missed,0
2025-03-13 08:50:01.061883,Missed,0
2025-03-13 08:50:01.298779,Missed,0
2025-03-13 08:50:01.541511,Missed,0
2025-03-13 08:50:01.781083,Missed,0
2025-03-13 08:50:02.065622,Missed,0
2025-03-13 08:50:02.307752,Missed,0
2025-03-13 08:50:02.574038,Missed,0
2025-03-13 08:50:02.799059,Missed,0
2025-03-13 08:50:03.075439,Missed,0
2025-03-13 08:50:03.331730,Missed,0
2025-03-13 08:50:03.567711,Missed,0
2025-03-13 08:50:03.810024,Missed,0
2025-03-13 08:50:04.184444,Missed,0
2025-03-13 08:50:04.503564,Missed,0
2025-03-13 08:50:04.773383,Missed,0
2025-03-13 08:50:04.990764,Missed,0
2025-03-13 08:50:05.223255,Missed,0
2025-03-13 08:50:05.472864,Missed,0
2025-03-13 08:50:05.712653,Missed,0
2025-03-13 08:50:05.995607,Missed,0
2025-03-13 08:50:06.325867,Missed,0
2025-03-13 08:50:06.603280,Missed,0
2025-03-13 08:50:06.838771,Missed,0
2025-03-13 08:50:07.073315,Missed,0
2025-03-13 08:50:07.329266,Missed,0
2025-03-13 08:50:07.570804,Detected,1
2025-03-13 08:50:07.803643,Detected,1
2025-03-13 08:50:08.035782,Missed,0
2025-03-13 08:50:08.271078,Missed,0
2025-03-13 08:50:08.506686,Missed,0
2025-03-13 08:50:08.772036,Missed,0
2025-03-13 08:50:09.021448,Detected,1
2025-03-13 08:50:09.253558,Detected,1
2025-03-13 08:50:09.496821,Missed,0
2025-03-13 08:50:09.736804,Missed,0
2025-03-13 08:50:09.966744,Missed,0
2025-03-13 08:50:10.197060,Detected,1
2025-03-13 08:50:10.431137,Missed,0
2025-03-13 08:50:10.663565,Detected,1
2025-03-13 08:50:10.899604,Missed,0
2025-03-13 08:50:11.133902,Missed,0
2025-03-13 08:50:11.363213,Detected,1
2025-03-13 08:50:11.598497,Missed,0
2025-03-13 08:50:11.833491,Missed,0
2025-03-13 08:50:12.067693,Detected,1
2025-03-13 08:50:12.298975,Detected,1
2025-03-13 08:50:12.537718,Detected,1
2025-03-13 08:50:12.817887,Detected,1
2025-03-13 08:50:13.069858,Missed,0
2025-03-13 08:50:13.335301,Detected,1
2025-03-13 08:50:13.586786,Detected,1
2025-03-13 08:50:13.817598,Missed,0
2025-03-13 08:50:14.054865,Detected,1
2025-03-13 08:50:14.300731,Detected,1
2025-03-13 08:50:14.601015,Missed,0
2025-03-13 08:50:14.884354,Missed,0
2025-03-13 08:50:15.133351,Missed,0
2025-03-13 08:50:15.359585,Missed,0
2025-03-13 08:50:15.589165,Missed,0
2025-03-13 08:50:15.828498,Missed,0
2025-03-13 08:50:16.067843,Missed,0
2025-03-13 08:50:16.312499,Missed,0
2025-03-13 08:50:16.576174,Missed,0
2025-03-13 08:50:16.883594,Missed,0
2025-03-13 08:50:17.134947,Missed,0
2025-03-13 08:50:17.399403,Missed,0
2025-03-13 08:50:17.621895,Missed,0
2025-03-13 08:50:17.970376,Detected,1
2025-03-13 08:50:18.515006,Missed,0
2025-03-13 08:50:19.001026,Missed,0
2025-03-13 08:50:19.380350,Detected,1
2025-03-13 08:50:19.636982,Missed,0
2025-03-13 08:50:20.068076,Missed,0
2025-03-13 08:50:20.544617,Missed,0
2025-03-13 08:50:20.876527,Missed,0
2025-03-13 08:50:21.210435,Missed,0
2025-03-13 08:50:21.510947,Detected,1
2025-03-13 08:50:21.768557,Missed,0
2025-03-13 08:50:22.024007,Missed,0
2025-03-13 08:50:22.252177,Missed,0
2025-03-13 08:50:22.490857,Missed,0
2025-03-13 08:50:22.820362,Detected,1
2025-03-13 08:50:23.179282,Detected,1
2025-03-13 08:50:23.430459,Missed,0
2025-03-13 08:50:23.663820,Detected,1
2025-03-13 08:50:23.897653,Detected,1
2025-03-13 08:50:24.132876,Missed,0
2025-03-13 08:50:24.428451,Missed,0
2025-03-13 08:50:24.695377,Missed,0
2025-03-13 08:50:24.932650,Missed,0
2025-03-13 08:50:25.195693,Missed,0
2025-03-13 08:50:25.447264,Missed,0
2025-03-13 08:50:25.688842,Missed,0
2025-03-13 08:50:25.928253,Missed,0
2025-03-13 08:50:26.187520,Detected,1
2025-03-13 08:50:26.463530,Detected,1
2025-03-13 08:50:26.694954,Detected,1
2025-03-13 08:50:26.926673,Missed,0
2025-03-13 08:50:27.151492,Missed,0
2025-03-13 08:50:27.393791,Missed,0
2025-03-13 08:50:27.628153,Detected,1
2025-03-13 08:50:27.860560,Missed,0
2025-03-13 08:50:28.102928,Missed,0
2025-03-13 08:50:28.369206,Detected,1
2025-03-13 08:50:28.627573,Missed,0
2025-03-13 08:50:28.893586,Detected,1
2025-03-13 08:50:29.128049,Missed,0
2025-03-13 08:50:29.390660,Missed,0
2025-03-13 08:50:29.627107,Detected,1
2025-03-13 08:50:29.889958,Missed,0
2025-03-13 08:50:30.158899,Detected,1
2025-03-13 08:50:30.626938,Missed,0
2025-03-13 08:50:30.901364,Missed,0
2025-03-13 08:50:31.161859,Detected,1
2025-03-13 08:50:31.384274,Missed,0
2025-03-13 08:50:31.620691,Missed,0
2025-03-13 08:50:31.859258,Missed,0
2025-03-13 08:50:32.094723,Missed,0
2025-03-13 08:50:32.351298,Missed,0
2025-03-13 08:50:32.634391,Detected,1
2025-03-13 08:50:32.894515,Missed,0
2025-03-13 08:50:33.409775,Missed,0
2025-03-13 08:50:34.057618,Detected,1
2025-03-13 08:50:34.594385,Missed,0
